"","institution","species","Lat","Lon","date"
"5628","Norsk zoologisk forening","Anguilla_anguilla",59.024837,11.039379,"17.07.2019 00:00:00"
"5629","Norsk zoologisk forening","Myoxocephalus_scorpius",59.024837,11.039379,"17.07.2019 00:00:00"
"5630","Norsk zoologisk forening","Gadus_morhua",59.024837,11.039379,"17.07.2019 00:00:00"
"5631","Norsk zoologisk forening","Pholis_gunnellus",59.024837,11.039379,"17.07.2019 00:00:00"
"5632","Norsk zoologisk forening","Zoarces_viviparus",59.024837,11.039379,"17.07.2019 00:00:00"
"5633","Norsk zoologisk forening","Carassius_carassius",59.039157,11.011549,"20.07.2019 00:00:00"
"5634","Norsk zoologisk forening","Gobius_niger",59.091824,11.059501,"15.07.2019 00:00:00"
"5635","Norsk zoologisk forening","Gobiusculus_flavescens",59.091824,11.059501,"15.07.2019 00:00:00"
"5636","Norsk zoologisk forening","Spinachia_spinachia",59.091824,11.059501,"15.07.2019 00:00:00"
"5637","Norsk zoologisk forening","Symphodus_melops",59.091824,11.059501,"15.07.2019 00:00:00"
"5638","Norsk zoologisk forening","Ctenolabrus_rupestris",59.091824,11.059501,"15.07.2019 00:00:00"
"5639","Norsk zoologisk forening","Scomber_scombrus",59.091824,11.059501,"15.07.2019 00:00:00"
"5640","Norsk zoologisk forening","Merlangius_merlangus",59.091824,11.059501,"15.07.2019 00:00:00"
"5641","Norsk zoologisk forening","Eutrigla_gurnardus",59.091824,11.059501,"15.07.2019 00:00:00"
"5642","Norsk zoologisk forening","Syngnathus_acus",59.091824,11.059501,"15.07.2019 00:00:00"
"5643","Norsk zoologisk forening","Syngnathus_rostellatus",59.07561,11.066508,"15.07.2019 00:00:00"
"5644","Norsk zoologisk forening","Syngnathus_typhle",59.07561,11.066508,"15.07.2019 00:00:00"
"5645","Norsk zoologisk forening","Pleuronectes_platessa",59.036546,11.106725,"16.07.2019 00:00:00"
"5646","Norsk zoologisk forening","Platichthys_flesus",59.036546,11.106725,"16.07.2019 00:00:00"
"5647","Norsk zoologisk forening","Solea_solea",59.036546,11.106725,"16.07.2019 00:00:00"
"5648","Norsk zoologisk forening","Limanda_limanda",59.036546,11.106725,"16.07.2019 00:00:00"
"5649","Norsk zoologisk forening","Belone_belone",59.036546,11.106725,"16.07.2019 00:00:00"
"5650","Norsk zoologisk forening","Sprattus_sprattus",59.036546,11.106725,"16.07.2019 00:00:00"
"5651","Norsk zoologisk forening","Ammodytes_tobianus",59.024522,11.016238,"16.07.2019 00:00:00"
"5652","Norsk zoologisk forening","Ctenolabrus_rupestris",59.024837,11.039379,"17.07.2019 00:00:00"
"5653","Norsk zoologisk forening","Symphodus_melops",59.024837,11.039379,"17.07.2019 00:00:00"
"5654","Norsk zoologisk forening","Labrus_mixtus",59.024837,11.039379,"17.07.2019 00:00:00"
"5655","Norsk zoologisk forening","Gobiusculus_flavescens",59.024837,11.039379,"17.07.2019 00:00:00"
"5656","Norsk zoologisk forening","Salmo_trutta",59.07561,11.066508,"15.07.2019 00:00:00"
"5657","Norsk zoologisk forening","Gasterosteus_aculeatus",59.07561,11.066508,"15.07.2019 00:00:00"
"5658","Norsk zoologisk forening","Pungitius_pungitius",59.07561,11.066508,"15.07.2019 00:00:00"
"5659","Norsk zoologisk forening","Ciliata_mustela",59.024837,11.039379,"17.07.2019 00:00:00"
"5660","Norsk zoologisk forening","Clupea_harengus",59.024837,11.039379,"17.07.2019 00:00:00"
"5661","Norsk zoologisk forening","Gobiusculus_flavescens",59.675454,10.621904,"20.11.2019 00:00:00"
"5662","GBIF-noder utenfor Norge","Ammodytes_marinus",59.416996,10.541774,"31.12.2019 00:00:00"
"5664","Norsk zoologisk forening","Salmo_trutta",59.187373,10.843097,"27.12.2019 00:00:00"
"5665","Norsk zoologisk forening","Mola_mola",59.870751,10.718563,"19.01.2020 00:00:00"
"5666","Norsk zoologisk forening","Salmo_trutta",59.187893,10.843824,"02.11.2018 00:00:00"
"5669","Norsk zoologisk forening","Mola_mola",59.314655,10.726172,"21.01.2020 00:00:00"
"5670","Norsk zoologisk forening","Ctenolabrus_rupestris",59.445395,10.45657,"06.10.2018 00:00:00"
"5672","Miljødirektoratet","Gadus_morhua",59.0405,10.435833,"10.10.2018 00:00:00"
"5673","Miljødirektoratet","Gadus_morhua",59.816667,10.55,"09.11.2018 00:00:00"
"5674","Miljødirektoratet","Platichthys_flesus",59.52833,10.35,"21.08.2018 00:00:00"
"5675","Miljødirektoratet","Gadus_morhua",59.1125,11.03883,"05.09.2018 00:00:00"
"5727","Norsk zoologisk forening","Mustelus_asterias",59.76635,10.732748,"01.01.2020 00:00:00"
"5728","Norsk zoologisk forening","Platichthys_flesus",59.658786,10.60913,"18.03.2020 00:00:00"
"5729","Norsk zoologisk forening","Gadus_morhua",59.251057,10.734329,"29.01.2020 00:00:00"
"5730","Norsk zoologisk forening","Zoarces_viviparus",59.251057,10.734329,"29.01.2020 00:00:00"
"5731","Norsk zoologisk forening","Gobius_niger",59.251057,10.734329,"29.01.2020 00:00:00"
"5732","Norsk zoologisk forening","Cyclopterus_lumpus",59.251057,10.734329,"29.01.2020 00:00:00"
"5733","Norsk zoologisk forening","Carassius_carassius",59.776933,10.702627,"23.04.2020 00:00:00"
"5734","Norsk zoologisk forening","Gadus_morhua",59.794324,10.606319,"01.05.2020 00:00:00"
"5735","Norsk zoologisk forening","Pollachius_virens",59.794324,10.606319,"01.05.2020 00:00:00"
"5736","Norsk zoologisk forening","Platichthys_flesus",59.794324,10.606319,"01.05.2020 00:00:00"
"5737","Norsk zoologisk forening","Ctenolabrus_rupestris",59.732626,10.59041,"01.05.2020 00:00:00"
"5738","Norsk zoologisk forening","Scomber_scombrus",59.732626,10.59041,"01.05.2020 00:00:00"
"5739","GBIF-noder utenfor Norge","Salmo_trutta",59.025918,11.042698,"07.09.2019 00:00:00"
"5740","GBIF-noder utenfor Norge","Taurulus_bubalis",59.024255,11.040262,"28.06.2019 00:00:00"
"5741","GBIF-noder utenfor Norge","Myoxocephalus_scorpius",59.025081,11.046433,"29.07.2019 00:00:00"
"5742","GBIF-noder utenfor Norge","Pungitius_pungitius",59.073904,11.071398,"01.12.2018 00:00:00"
"5743","GBIF-noder utenfor Norge","Symphodus_melops",59.023983,11.038866,"28.06.2019 00:00:00"
"5744","GBIF-noder utenfor Norge","Platichthys_flesus",59.024053,11.038995,"28.06.2019 00:00:00"
"5745","GBIF-noder utenfor Norge","Ctenolabrus_rupestris",59.024704,11.039502,"28.06.2019 00:00:00"
"5746","GBIF-noder utenfor Norge","Gobius_niger",59.025037,11.038698,"28.06.2019 00:00:00"
"5747","GBIF-noder utenfor Norge","Pholis_gunnellus",59.025234,11.042695,"21.06.2019 00:00:00"
"5748","GBIF-noder utenfor Norge","Symphodus_melops",59.024743,11.038594,"28.06.2019 00:00:00"
"5749","GBIF-noder utenfor Norge","Ciliata_mustela",59.024069,11.042226,"28.06.2019 00:00:00"
"5765","Norsk zoologisk forening","Scomber_scombrus",59.518811,10.467664,"09.05.2020 00:00:00"
"5782","BioFokus","Ctenolabrus_rupestris",59.658674,10.629938,"24.05.2018 00:00:00"
"5783","BioFokus","Pungitius_pungitius",59.756019,10.51164,"09.08.2018 00:00:00"
"5784","BioFokus","Rutilus_rutilus",59.737102,10.506374,"09.08.2018 00:00:00"
"5785","BioFokus","Carassius_carassius",59.765927,10.493338,"17.08.2018 00:00:00"
"5786","BioFokus","Salmo_trutta",59.667534,10.570697,"13.05.2019 00:00:00"
"5787","BioFokus","Ctenolabrus_rupestris",59.667534,10.570697,"13.05.2019 00:00:00"
"5792","Norsk zoologisk forening","Scomber_scombrus",59.85658,10.682999,"25.05.2020 00:00:00"
"5793","Norsk zoologisk forening","Perca_fluviatilis",59.43045,10.430204,"27.05.2020 00:00:00"
"5794","Norsk zoologisk forening","Gadus_morhua",59.807857,10.611376,"28.05.2020 00:00:00"
"5795","Norsk zoologisk forening","Syngnathus_acus",59.005506,11.012187,"31.05.2020 00:00:00"
"5796","Norsk zoologisk forening","Salmo_trutta",59.20116,10.432423,"19.05.2020 00:00:00"
"5797","Norsk zoologisk forening","Ctenolabrus_rupestris",59.61584,10.651109,"06.06.2020 00:00:00"
"5798","Norsk zoologisk forening","Gadus_morhua",59.61584,10.651109,"07.06.2020 00:00:00"
"5799","Norsk zoologisk forening","Taurulus_bubalis",59.61584,10.651109,"06.06.2020 00:00:00"
"5800","Norsk zoologisk forening","Gobius_niger",59.61584,10.651109,"06.06.2020 00:00:00"
"5801","Norsk zoologisk forening","Gasterosteus_aculeatus",59.615517,10.653759,"06.06.2020 00:00:00"
"5868","Norsk zoologisk forening","Pomatoschistus_pictus",59.774857,10.71267,"13.06.2020 00:00:00"
"5870","Norsk zoologisk forening","Scomber_scombrus",59.518811,10.467664,"16.06.2020 00:00:00"
"5871","Norsk zoologisk forening","Ctenolabrus_rupestris",59.518811,10.467664,"16.06.2020 00:00:00"
"5872","Norsk zoologisk forening","Merlangius_merlangus",59.899466,10.64721,"19.06.2020 00:00:00"
"5873","Norsk zoologisk forening","Scomber_scombrus",59.899466,10.64721,"19.06.2020 00:00:00"
"5874","Norsk zoologisk forening","Platichthys_flesus",59.823633,10.481695,"16.06.2020 00:00:00"
"5875","Norsk zoologisk forening","Ctenolabrus_rupestris",59.823633,10.481695,"16.06.2020 00:00:00"
"5876","Norsk zoologisk forening","Labrus_mixtus",59.823633,10.481695,"16.06.2020 00:00:00"
"5877","Norsk zoologisk forening","Symphodus_melops",59.823633,10.481695,"16.06.2020 00:00:00"
"5878","Norsk zoologisk forening","Gadus_morhua",59.729542,10.569856,"20.06.2020 00:00:00"
"5879","Norsk zoologisk forening","Labrus_bergylta",59.729542,10.569856,"20.06.2020 00:00:00"
"5880","Norsk zoologisk forening","Scomber_scombrus",59.729542,10.569856,"19.06.2020 00:00:00"
"5881","Norsk zoologisk forening","Gadus_morhua",59.729542,10.569856,"18.06.2020 00:00:00"
"5882","Norsk zoologisk forening","Scomber_scombrus",59.729542,10.569856,"18.06.2020 00:00:00"
"5883","Norsk zoologisk forening","Scomber_scombrus",59.729542,10.569856,"17.06.2020 00:00:00"
"5884","Norsk zoologisk forening","Gadus_morhua",59.729542,10.569856,"17.06.2020 00:00:00"
"5885","Norsk zoologisk forening","Symphodus_melops",59.732789,10.589323,"17.06.2020 00:00:00"
"5886","Norsk zoologisk forening","Scomber_scombrus",59.729542,10.569856,"20.06.2020 00:00:00"
"5887","Norsk zoologisk forening","Ctenolabrus_rupestris",59.729542,10.569856,"20.06.2020 00:00:00"
"5888","Norsk zoologisk forening","Gadus_morhua",59.729542,10.569856,"19.06.2020 00:00:00"
"5889","GBIF-noder utenfor Norge","Gasterosteus_aculeatus",59.09151,11.0588,"23.07.2018 00:00:00"
"5890","GBIF-noder utenfor Norge","Gobius_niger",59.09161,11.059212,"29.07.2018 00:00:00"
"5891","GBIF-noder utenfor Norge","Spinachia_spinachia",59.09151,11.0588,"29.07.2018 00:00:00"
"5892","GBIF-noder utenfor Norge","Gobius_niger",59.091602,11.059264,"29.07.2018 00:00:00"
"5893","GBIF-noder utenfor Norge","Gasterosteus_aculeatus",59.091729,11.05911,"24.06.2018 00:00:00"
"5894","Norsk zoologisk forening","Pollachius_virens",59.729542,10.569856,"26.06.2020 00:00:00"
"5895","Norsk zoologisk forening","Gobiusculus_flavescens",59.729542,10.569856,"26.06.2020 00:00:00"
"5896","Norsk zoologisk forening","Carassius_carassius",59.776847,10.702034,"01.07.2020 00:00:00"
"5897","Norsk zoologisk forening","Clupea_harengus",59.7781809999999,10.709436,"05.07.2020 00:00:00"
"5898","Norsk zoologisk forening","Sprattus_sprattus",59.7781809999999,10.709436,"05.07.2020 00:00:00"
"5899","Norsk zoologisk forening","Scomber_scombrus",59.7781809999999,10.709436,"05.07.2020 00:00:00"
"5900","Norsk zoologisk forening","Gadus_morhua",59.7781809999999,10.709436,"05.07.2020 00:00:00"
"5901","Norsk zoologisk forening","Pollachius_virens",59.7781809999999,10.709436,"05.07.2020 00:00:00"
"5902","Norsk zoologisk forening","Coregonus_lavaretus",59.176475,10.961028,"08.07.2020 00:00:00"
"5903","Norsk zoologisk forening","Perca_fluviatilis",59.176475,10.961028,"08.07.2020 00:00:00"
"5904","Norsk zoologisk forening","Leuciscus_idus",59.176475,10.961028,"08.07.2020 00:00:00"
"5905","Norsk zoologisk forening","Salmo_trutta",59.176475,10.961028,"08.07.2020 00:00:00"
"5906","Norsk zoologisk forening","Scomber_scombrus",59.138401,11.030521,"10.07.2020 00:00:00"
"5907","GBIF-noder utenfor Norge","Pholis_gunnellus",59.025135,11.038238,"01.07.2020 00:00:00"
"5908","GBIF-noder utenfor Norge","Ctenolabrus_rupestris",59.025215,11.03817,"01.07.2020 00:00:00"
"5909","GBIF-noder utenfor Norge","Ctenolabrus_rupestris",59.025175,11.038344,"27.06.2020 00:00:00"
"5910","Norsk zoologisk forening","Gadus_morhua",59.800316,10.712446,"20.07.2020 00:00:00"
"5911","Norsk zoologisk forening","Sprattus_sprattus",59.800316,10.712446,"20.07.2020 00:00:00"
"5912","Norsk zoologisk forening","Scomber_scombrus",59.800316,10.712446,"20.07.2020 00:00:00"
"5913","Norsk zoologisk forening","Pollachius_virens",59.800316,10.712446,"20.07.2020 00:00:00"
"5914","Norsk zoologisk forening","Scomber_scombrus",59.800316,10.712446,"23.07.2020 00:00:00"
"5915","Norsk zoologisk forening","Sprattus_sprattus",59.800316,10.712446,"23.07.2020 00:00:00"
"5916","Norsk zoologisk forening","Engraulis_encrasicolus",59.752194,10.716443,"25.07.2020 00:00:00"
"5917","Norsk zoologisk forening","Salmo_trutta",59.800316,10.712446,"23.07.2020 00:00:00"
"5918","Norsk zoologisk forening","Clupea_harengus",59.800316,10.712446,"23.07.2020 00:00:00"
"5919","Norsk zoologisk forening","Eutrigla_gurnardus",59.800316,10.712446,"23.07.2020 00:00:00"
"5920","Norsk zoologisk forening","Pollachius_virens",59.800316,10.712446,"23.07.2020 00:00:00"
"5921","Norsk zoologisk forening","Gobius_niger",59.122214,10.861737,"17.08.2019 00:00:00"
"5922","Norsk zoologisk forening","Gasterosteus_aculeatus",59.122214,10.861737,"17.08.2019 00:00:00"
"5923","Norsk zoologisk forening","Gadus_morhua",59.02504,11.03831,"15.07.2020 00:00:00"
"5924","Norsk zoologisk forening","Gobius_niger",59.02504,11.03831,"15.07.2020 00:00:00"
"5925","Norsk zoologisk forening","Gobiusculus_flavescens",59.02504,11.03831,"15.07.2020 00:00:00"
"5926","Norsk zoologisk forening","Belone_belone",59.02504,11.03831,"15.07.2020 00:00:00"
"5927","Norsk zoologisk forening","Ctenolabrus_rupestris",59.02504,11.03831,"15.07.2020 00:00:00"
"5928","Norsk zoologisk forening","Labrus_bergylta",59.02504,11.03831,"15.07.2020 00:00:00"
"5929","Norsk zoologisk forening","Pholis_gunnellus",59.02504,11.03831,"15.07.2020 00:00:00"
"5930","Norsk zoologisk forening","Syngnathus_typhle",59.02504,11.03831,"15.07.2020 00:00:00"
"5931","Norsk zoologisk forening","Gasterosteus_aculeatus",59.07561,11.066508,"15.07.2020 00:00:00"
"5932","Norsk zoologisk forening","Salmo_trutta",59.07561,11.066508,"15.07.2020 00:00:00"
"5933","Norsk zoologisk forening","Eutrigla_gurnardus",59.78083,10.709059,"25.07.2020 00:00:00"
"5934","Norsk zoologisk forening","Limanda_limanda",59.78083,10.709059,"25.07.2020 00:00:00"
"5935","Norsk zoologisk forening","Scomber_scombrus",59.791178,10.710047,"05.08.2020 00:00:00"
"5936","Norsk zoologisk forening","Gadus_morhua",59.791178,10.710047,"05.08.2020 00:00:00"
"5937","Norsk zoologisk forening","Pollachius_virens",59.791178,10.710047,"05.08.2020 00:00:00"
"5938","Norsk zoologisk forening","Sprattus_sprattus",59.791178,10.710047,"05.08.2020 00:00:00"
"5939","Norsk zoologisk forening","Lepomis_gibbosus",59.794667,10.620809,"10.08.2020 00:00:00"
"5940","GBIF-noder utenfor Norge","Scomber_scombrus",59.075008,11.110556,"01.08.2020 00:00:00"
"5941","Norsk zoologisk forening","Mola_mola",59.279581,10.61982,"16.08.2020 00:00:00"
"5942","Norsk zoologisk forening","Pomatoschistus_minutus",59.658949,10.602734,"20.08.2020 00:00:00"
"5943","Norsk zoologisk forening","Gobius_niger",59.658949,10.602734,"20.08.2020 00:00:00"
"5944","Norsk zoologisk forening","Ctenolabrus_rupestris",59.658949,10.602734,"20.08.2020 00:00:00"
"5945","Norsk zoologisk forening","Perca_fluviatilis",59.667629,10.564071,"24.08.2020 00:00:00"
"5946","Norsk zoologisk forening","Lepomis_gibbosus",59.667629,10.564071,"24.08.2020 00:00:00"
"5947","Miljødirektoratet","Gadus_morhua",59.0405,10.435833,"01.10.2017 00:00:00"
"5948","Miljødirektoratet","Gadus_morhua",59.816667,10.55,"30.10.2017 00:00:00"
"5949","Miljødirektoratet","Platichthys_flesus",59.52833,10.35,"20.09.2017 00:00:00"
"5950","Miljødirektoratet","Gadus_morhua",59.1125,11.03883,"04.09.2017 00:00:00"
"5951","Norsk zoologisk forening","Scomber_scombrus",59.876801,10.618985,"28.08.2020 00:00:00"
"5952","Norsk zoologisk forening","Sprattus_sprattus",59.876801,10.618985,"28.08.2020 00:00:00"
"5953","Norsk zoologisk forening","Perca_fluviatilis",59.176475,10.961028,"06.08.2020 00:00:00"
"5954","Norsk zoologisk forening","Coregonus_lavaretus",59.176475,10.961028,"06.08.2020 00:00:00"
"5955","Norsk zoologisk forening","Leuciscus_idus",59.176475,10.961028,"06.08.2020 00:00:00"
"5956","Norsk zoologisk forening","Salmo_trutta",59.176475,10.961028,"06.08.2020 00:00:00"
"5957","Norsk zoologisk forening","Clupea_harengus",59.176475,10.961028,"06.08.2020 00:00:00"
"5958","Norsk zoologisk forening","Scophthalmus_maximus",59.416234,10.609041,"27.08.2020 00:00:00"
"5959","Norsk zoologisk forening","Solea_solea",59.416234,10.609041,"27.08.2020 00:00:00"
"5960","GBIF-noder utenfor Norge","Gadus_morhua",59.083495,11.026504,"01.07.2020 00:00:00"
"5961","Norsk zoologisk forening","Gadus_morhua",59.318996,10.675049,"02.09.2020 00:00:00"
"5962","Norsk zoologisk forening","Merlangius_merlangus",59.318996,10.675049,"02.09.2020 00:00:00"
"5963","Norsk zoologisk forening","Spinachia_spinachia",59.318996,10.675049,"02.09.2020 00:00:00"
"5964","Norsk zoologisk forening","Salmo_trutta",59.318996,10.675049,"02.09.2020 00:00:00"
"5965","Norsk zoologisk forening","Pleuronectes_platessa",59.318996,10.675049,"02.09.2020 00:00:00"
"5966","Norsk zoologisk forening","Syngnathus_rostellatus",59.318996,10.675049,"02.09.2020 00:00:00"
"5967","Norsk zoologisk forening","Myoxocephalus_scorpius",59.318996,10.675049,"02.09.2020 00:00:00"
"5968","Norsk zoologisk forening","Ctenolabrus_rupestris",59.318996,10.675049,"02.09.2020 00:00:00"
"5969","Norsk zoologisk forening","Scophthalmus_maximus",59.318996,10.675049,"02.09.2020 00:00:00"
"5970","Norsk zoologisk forening","Scophthalmus_rhombus",59.318996,10.675049,"02.09.2020 00:00:00"
"5971","Norsk zoologisk forening","Solea_solea",59.318996,10.675049,"02.09.2020 00:00:00"
"5972","Norsk zoologisk forening","Platichthys_flesus",59.318996,10.675049,"02.09.2020 00:00:00"
"5973","Norsk zoologisk forening","Pomatoschistus_minutus",59.318996,10.675049,"02.09.2020 00:00:00"
"5974","Norsk zoologisk forening","Gobius_niger",59.318996,10.675049,"02.09.2020 00:00:00"
"5975","Norsk zoologisk forening","Belone_belone",59.79139,10.705888,"09.09.2020 00:00:00"
"5976","Miljødirektoratet","Gadus_morhua",59.0405,10.435833,"01.09.2019 00:00:00"
"5977","Miljødirektoratet","Gadus_morhua",59.816667,10.55,"16.10.2019 00:00:00"
"5978","Miljødirektoratet","Platichthys_flesus",59.52833,10.35,"28.08.2019 00:00:00"
"5979","Miljødirektoratet","Gadus_morhua",59.1125,11.03883,"01.10.2019 00:00:00"
"5980","Norsk zoologisk forening","Chelidonichthys_lucerna",59.668532,10.61373,"12.09.2020 00:00:00"
"5981","Norsk zoologisk forening","Labrus_bergylta",59.668532,10.61373,"13.09.2020 00:00:00"
"5982","Norsk zoologisk forening","Callionymus_lyra",59.668532,10.61373,"12.09.2020 00:00:00"
"5983","Norsk zoologisk forening","Callionymus_lyra",59.668532,10.61373,"13.09.2020 00:00:00"
"5984","Norsk zoologisk forening","Pollachius_virens",59.668532,10.61373,"13.09.2020 00:00:00"
"5985","Norsk zoologisk forening","Gobius_niger",59.668532,10.61373,"13.09.2020 00:00:00"
"5986","Norsk zoologisk forening","Pomatoschistus_minutus",59.668532,10.61373,"13.09.2020 00:00:00"
"5987","Norsk zoologisk forening","Eutrigla_gurnardus",59.668532,10.61373,"13.09.2020 00:00:00"
"5988","Norsk zoologisk forening","Gadus_morhua",59.668532,10.61373,"13.09.2020 00:00:00"
"5989","Norsk zoologisk forening","Molva_molva",59.668532,10.61373,"13.09.2020 00:00:00"
"5990","Norsk zoologisk forening","Merlangius_merlangus",59.668532,10.61373,"13.09.2020 00:00:00"
"5991","Norsk zoologisk forening","Trisopterus_minutus",59.668532,10.61373,"13.09.2020 00:00:00"
"5992","Norsk zoologisk forening","Pleuronectes_platessa",59.668532,10.61373,"13.09.2020 00:00:00"
"5993","Norsk zoologisk forening","Hippoglossoides_platessoides",59.668532,10.61373,"13.09.2020 00:00:00"
"5994","Norsk zoologisk forening","Limanda_limanda",59.668532,10.61373,"13.09.2020 00:00:00"
"5995","Norsk zoologisk forening","Myoxocephalus_scorpius",59.668532,10.61373,"13.09.2020 00:00:00"
"5996","Norsk zoologisk forening","Scomber_scombrus",59.668532,10.61373,"13.09.2020 00:00:00"
"5997","Norsk zoologisk forening","Ctenolabrus_rupestris",59.668532,10.61373,"13.09.2020 00:00:00"
"5998","Norsk zoologisk forening","Melanogrammus_aeglefinus",59.668532,10.61373,"12.09.2020 00:00:00"
"5999","Norsk zoologisk forening","Labrus_mixtus",59.668532,10.61373,"12.09.2020 00:00:00"
"6000","Norsk zoologisk forening","Centrolabrus_exoletus",59.668532,10.61373,"12.09.2020 00:00:00"
"6001","Norsk zoologisk forening","Symphodus_melops",59.668532,10.61373,"12.09.2020 00:00:00"
"6002","Norsk zoologisk forening","Gobius_niger",59.042891,10.940663,"18.09.2020 00:00:00"
"6003","Norsk zoologisk forening","Gobiusculus_flavescens",59.777041,10.709868,"21.09.2020 00:00:00"
"6004","Norsk zoologisk forening","Scomber_scombrus",59.800316,10.712446,"21.09.2020 00:00:00"
"6005","Norsk zoologisk forening","Sprattus_sprattus",59.800316,10.712446,"21.09.2020 00:00:00"
"6006","Norsk zoologisk forening","Myoxocephalus_scorpius",59.777041,10.709868,"21.09.2020 00:00:00"
"6007","Norsk zoologisk forening","Gobius_niger",59.777041,10.709868,"21.09.2020 00:00:00"
"6008","Norsk zoologisk forening","Pleuronectes_platessa",59.777041,10.709868,"21.09.2020 00:00:00"
"6009","Norsk zoologisk forening","Ctenolabrus_rupestris",59.777041,10.709868,"21.09.2020 00:00:00"
"6010","Norsk zoologisk forening","Argentina_silus",59.800316,10.712446,"21.09.2020 00:00:00"
"6011","Norsk zoologisk forening","Pomatoschistus_microps",59.042891,10.940663,"25.09.2020 00:00:00"
"6012","Norsk zoologisk forening","Pholis_gunnellus",59.79139,10.705888,"29.09.2020 00:00:00"
"6013","Norsk zoologisk forening","Gobius_niger",59.79139,10.705888,"29.09.2020 00:00:00"
"6014","Norsk zoologisk forening","Gobiusculus_flavescens",59.79139,10.705888,"29.09.2020 00:00:00"
"6015","Norsk zoologisk forening","Ctenolabrus_rupestris",59.79139,10.705888,"29.09.2020 00:00:00"
"6016","Norsk zoologisk forening","Scomber_scombrus",59.792213,10.713829,"29.09.2020 00:00:00"
"6017","Norsk zoologisk forening","Sprattus_sprattus",59.792213,10.713829,"29.09.2020 00:00:00"
"6018","Norsk zoologisk forening","Merlangius_merlangus",59.792213,10.713829,"29.09.2020 00:00:00"
"6019","BioFokus","Gobius_niger",59.881471,10.537578,"07.09.2020 00:00:00"
"6020","Norsk zoologisk forening","Salmo_trutta",59.064477,10.40842,"30.09.2020 00:00:00"
"6021","Norsk zoologisk forening","Anguilla_anguilla",59.064477,10.40842,"30.09.2020 00:00:00"
"6023","Norsk zoologisk forening","Sprattus_sprattus",59.800316,10.712446,"07.10.2020 00:00:00"
"6024","Norsk zoologisk forening","Scomber_scombrus",59.800316,10.712446,"07.10.2020 00:00:00"
"6025","Norsk zoologisk forening","Merlangius_merlangus",59.800316,10.712446,"07.10.2020 00:00:00"
"6026","Norsk zoologisk forening","Engraulis_encrasicolus",59.800316,10.712446,"07.10.2020 00:00:00"
"6027","Norsk zoologisk forening","Scomber_scombrus",59.892545,10.635505,"12.10.2020 00:00:00"
"6028","Norsk zoologisk forening","Melanogrammus_aeglefinus",59.03294,10.895477,"16.10.2020 00:00:00"
"6029","Norsk zoologisk forening","Glyptocephalus_cynoglossus",59.03294,10.895477,"16.10.2020 00:00:00"
"6030","Norsk zoologisk forening","Symphodus_melops",59.538586,10.401665,"18.10.2020 00:00:00"
"6031","Norsk zoologisk forening","Myoxocephalus_scorpius",59.538586,10.401665,"18.10.2020 00:00:00"
"6032","Norsk zoologisk forening","Merlangius_merlangus",59.538586,10.401665,"18.10.2020 00:00:00"
"6033","Norsk zoologisk forening","Melanogrammus_aeglefinus",59.538586,10.401665,"18.10.2020 00:00:00"
"6034","Norsk zoologisk forening","Gadus_morhua",59.538586,10.401665,"18.10.2020 00:00:00"
"6035","Norsk zoologisk forening","Pollachius_virens",59.538586,10.401665,"18.10.2020 00:00:00"
"6036","Norsk zoologisk forening","Eutrigla_gurnardus",59.538586,10.401665,"18.10.2020 00:00:00"
"6037","Norsk zoologisk forening","Callionymus_lyra",59.538586,10.401665,"18.10.2020 00:00:00"
"6038","Norsk zoologisk forening","Taurulus_bubalis",59.538586,10.401665,"18.10.2020 00:00:00"
"6039","Norsk zoologisk forening","Gobius_niger",59.538586,10.401665,"18.10.2020 00:00:00"
"6040","Norsk zoologisk forening","Platichthys_flesus",59.538586,10.401665,"18.10.2020 00:00:00"
"6041","Norsk zoologisk forening","Limanda_limanda",59.538586,10.401665,"18.10.2020 00:00:00"
"6042","Norsk zoologisk forening","Trachurus_trachurus",59.538586,10.401665,"18.10.2020 00:00:00"
"6043","Norsk zoologisk forening","Pleuronectes_platessa",59.538586,10.401665,"18.10.2020 00:00:00"
"6044","Norsk zoologisk forening","Hippoglossoides_platessoides",59.538586,10.401665,"18.10.2020 00:00:00"
"6045","Norsk zoologisk forening","Trisopterus_minutus",59.538586,10.401665,"18.10.2020 00:00:00"
"6046","Norsk zoologisk forening","Scomber_scombrus",59.538586,10.401665,"18.10.2020 00:00:00"
"6047","Norsk zoologisk forening","Clupea_harengus",59.538586,10.401665,"18.10.2020 00:00:00"
"6048","Norsk zoologisk forening","Myxine_glutinosa",59.538586,10.401665,"17.10.2020 00:00:00"
"6049","Norsk zoologisk forening","Scyliorhinus_canicula",59.612727,10.428596,"21.10.2020 00:00:00"
"6050","Norsk zoologisk forening","Gadus_morhua",59.658949,10.602734,"24.10.2020 00:00:00"
"6051","Norsk zoologisk forening","Eutrigla_gurnardus",59.658949,10.602734,"24.10.2020 00:00:00"
"6052","Norsk zoologisk forening","Salmo_trutta",59.150237,10.390885,"30.09.2020 00:00:00"
"6053","Norsk zoologisk forening","Myoxocephalus_scorpius",59.416234,10.609041,"28.09.2020 00:00:00"
"6054","Norsk zoologisk forening","Agonus_cataphractus",59.318996,10.675049,"01.10.2020 00:00:00"
"6055","Norsk zoologisk forening","Syngnathus_typhle",59.318996,10.675049,"01.10.2020 00:00:00"
